,Date,Startup,Vertical,SubVertical,City,Investor,Type,Amount in cr,month,year
4876,2015-08-28,betterbutterin,online_recipe_sharing_platform,,delhi, Manish Singhal,Seed Funding,0.0,8,2015
4877,2015-08-28,vyomo,beauty_lifestyle_mobile_marketplace,,bangalore,Rocket Internet,Private Equity,17.0,8,2015
4878,2015-08-28,rollmafia,qsr_restaurant_chain,,pune,Equentia Natural Resources,Seed Funding,1.36,8,2015
4879,2015-08-29,iamwire,digital_media_publishing_platform,,gurgaon,Li Tao,Seed Funding,0.0,8,2015
4880,2015-08-29,iamwire,digital_media_publishing_platform,,gurgaon, Li Jian,Seed Funding,0.0,8,2015
4881,2015-08-29,iamwire,digital_media_publishing_platform,,gurgaon, Draphant Consultants,Seed Funding,0.0,8,2015
4882,2015-08-29,iamwire,digital_media_publishing_platform,,gurgaon, Nitin Garg,Seed Funding,0.0,8,2015
4883,2015-08-29,iamwire,digital_media_publishing_platform,,gurgaon, Saurabh Jain,Seed Funding,0.0,8,2015
4884,2015-08-29,iamwire,digital_media_publishing_platform,,gurgaon, Mohit Agarwal,Seed Funding,0.0,8,2015
4885,2015-08-31,dropkaffe,online_coffee_delivery_platform,,bangalore,Manish Singhal,Seed Funding,2.55,8,2015
4886,2015-08-31,dropkaffe,online_coffee_delivery_platform,,bangalore, P39 Capital & Others,Seed Funding,2.55,8,2015
4887,2015-08-31,reverie,language_localization_cloud_platform,,bangalore,Aspada Investment Advisors,Private Equity,34.0,8,2015
4888,2015-08-31,reverie,language_localization_cloud_platform,,bangalore, Qualcomm Ventures,Private Equity,34.0,8,2015
4889,2015-08-31,infinite_analytics,big_data_predictive_analysis_platform,,mumbai,Ratan Tata,Private Equity,0.0,8,2015
4890,2015-08-31,infinite_analytics,big_data_predictive_analysis_platform,,mumbai, Nikhil Vora & others,Private Equity,0.0,8,2015
4891,2015-07-01,parcelled,online_logistics_platform,,bangalore,Delhivery,Seed Funding,0.0,7,2015
4892,2015-07-01,parcelled,online_logistics_platform,,bangalore, Tracxn Labs,Seed Funding,0.0,7,2015
4893,2015-07-01,retigence_technologies,business_it_intelligence_services,,mumbai,Omnivore Partners,Private Equity,0.0,7,2015
4894,2015-07-01,cloudcherry_analytics,crm_analytics_platform,,chennai,The Chennai Angels,Seed Funding,8.5,7,2015
4895,2015-07-01,cloudcherry_analytics,crm_analytics_platform,,chennai, IDG Ventures India,Seed Funding,8.5,7,2015
4896,2015-07-01,idreamcareer,ed_tech_platform,,delhi,ah! Ventures,Seed Funding,0.0,7,2015
4897,2015-07-01,idreamcareer,ed_tech_platform,,delhi, Vivek Joshi,Seed Funding,0.0,7,2015
4898,2015-07-01,idreamcareer,ed_tech_platform,,delhi, Mohit Satyanand & others,Seed Funding,0.0,7,2015
4899,2015-07-01,ola_cabs,cab_rental_mobile_app,,bangalore,Ratan Tata,Private Equity,0.0,7,2015
4900,2015-07-01,nxtgen,it_infrastructure_data_center_services,,bangalore,IFC,Private Equity,114.75,7,2015
4901,2015-07-01,nxtgen,it_infrastructure_data_center_services,,bangalore, Axon Partners,Private Equity,114.75,7,2015
4902,2015-07-01,nxtgen,it_infrastructure_data_center_services,,bangalore, Intel Capital,Private Equity,114.75,7,2015
4903,2015-07-02,bankbazaar,online_financial_services,,chennai,Amazon,Private Equity,510.0,7,2015
4904,2015-07-02,bankbazaar,online_financial_services,,chennai, Fidelity Growth Partners,Private Equity,510.0,7,2015
4905,2015-07-02,bankbazaar,online_financial_services,,chennai, Mousse Partners,Private Equity,510.0,7,2015
4906,2015-07-02,gozoomo,used_car_marketplace,,bangalore,SAIF Partners,Private Equity,42.5,7,2015
4907,2015-07-02,zenatix,internet_of_things_platform,,gurgaon,Rajan Anandan,Seed Funding,1.3685,7,2015
4908,2015-07-02,zenatix,internet_of_things_platform,,gurgaon, Kunal Bahl,Seed Funding,1.3685,7,2015
4909,2015-07-02,zenatix,internet_of_things_platform,,gurgaon, Rohit Bansal,Seed Funding,1.3685,7,2015
4910,2015-07-02,zenatix,internet_of_things_platform,,gurgaon, Rahul Khanna,Seed Funding,1.3685,7,2015
4911,2015-07-03,culturealley,language_learning_app,,jaipur,Tiger Global,Private Equity,55.25,7,2015
4912,2015-07-03,goqii,mobile_fitness_marketplace,,mumbai,Vijay Shekhar Sharma,Private Equity,0.0,7,2015
4913,2015-07-03,gingercrush,custom_merchandize_platform,,ahmedabad,Gokul Jaykrishna,Seed Funding,8.5,7,2015
4914,2015-07-03,gingercrush,custom_merchandize_platform,,ahmedabad, Brand Capital,Seed Funding,8.5,7,2015
4915,2015-07-04,elanic,p2p_pre_owned_goods_marketplace,,bangalore,Rebright Partners,Seed Funding,0.0,7,2015
4916,2015-07-04,elanic,p2p_pre_owned_goods_marketplace,,bangalore, Tracxn Labs,Seed Funding,0.0,7,2015
4917,2015-07-04,elanic,p2p_pre_owned_goods_marketplace,,bangalore, Aneesh Reddy,Seed Funding,0.0,7,2015
4918,2015-07-04,stitchwood,custom_furniture_marketplace,,mumbai,Powai Lake Ventures,Seed Funding,3.3575,7,2015
4919,2015-07-04,stitchwood,custom_furniture_marketplace,,mumbai, Ajeet Khurana & others,Seed Funding,3.3575,7,2015
4920,2015-07-05,urban_tailor,online_tailoring_services,,bangalore,Group of angel investors,Seed Funding,0.0,7,2015
4921,2015-07-06,confirmttkt,rail_ticket_confirmation_predictor,,bangalore,Pravin Agarwala & others,Seed Funding,0.0,7,2015
4922,2015-07-06,paper_boat,ethnic_beverages_manufacturer,,gurgaon,Sofina,Private Equity,255.0,7,2015
4923,2015-07-06,paper_boat,ethnic_beverages_manufacturer,,gurgaon, Hillhouse Capital,Private Equity,255.0,7,2015
4924,2015-07-06,getnow,hyperlocal_goods_marketplace,,nagpur,Atulya Mittal,Seed Funding,0.0,7,2015
4925,2015-07-07,wudstay,budget_accommodation_aggregator,,gurgaon,Mangroves Capital Partners,Private Equity,25.5,7,2015
4926,2015-07-07,wudstay,budget_accommodation_aggregator,,gurgaon, Vikas Saxena,Private Equity,25.5,7,2015
4927,2015-07-07,liases_foras,real_estate_rating_analysis,,delhi,DMG information Asia Pacific,Private Equity,42.5,7,2015
4928,2015-07-07,eatlo,food_delivery_platform,,bangalore,Powai Lake Ventures,Seed Funding,0.0,7,2015
4929,2015-07-07,eatlo,food_delivery_platform,,bangalore, Globeinvestor,Seed Funding,0.0,7,2015
4930,2015-07-07,eatlo,food_delivery_platform,,bangalore, Abhishekh Goyal,Seed Funding,0.0,7,2015
4931,2015-07-07,indialends,financial_tech,,delhi,DSG Consumer Partners,Private Equity,0.0,7,2015
4932,2015-07-07,indialends,financial_tech,,delhi, Siddharth Parekh,Private Equity,0.0,7,2015
